1480,-19.59315872
1480.001,-19.60925293
1480.002,-19.62466431
1480.003,-19.63817978
1480.004,-19.63299561
1480.005,-19.61922073
1480.006,-19.63448334
1480.007,-19.63591385
1480.008,-19.62033081
1480.009,-19.66648865
1480.01,-19.66605759
1480.011,-19.68211365
1480.012,-19.69768143
1480.013,-19.71860886
1480.014,-19.72507858
1480.015,-19.76213837
1480.016,-19.75771332
1480.017,-19.76749802
1480.018,-19.81269073
1480.019,-19.80918503
1480.02,-19.82201385
1480.021,-19.84141541
1480.022,-19.83052444
1480.023,-19.85056686
1480.024,-19.86680984
1480.025,-19.88698959
1480.026,-19.89506149
1480.027,-19.91930771
1480.028,-19.94249725
1480.029,-19.93566895
1480.03,-19.94128036
1480.031,-19.93653107
1480.032,-19.92790604
1480.033,-19.91276932
1480.034,-19.8938446
1480.035,-19.89672089
1480.036,-19.88009644
1480.037,-19.88592529
1480.038,-19.88796997
1480.039,-19.89363098
1480.04,-19.87494659
1480.041,-19.86647797
1480.042,-19.83385468
1480.043,-19.80228806
1480.044,-19.769207
1480.045,-19.74928665
1480.046,-19.7269516
1480.047,-19.71158981
1480.048,-19.69112015
1480.049,-19.67256546
1480.05,-19.65557861
1480.051,-19.64250565
1480.052,-19.64219284
1480.053,-19.63509369
1480.054,-19.62321854
1480.055,-19.60702133
1480.056,-19.58397675
1480.057,-19.56615829
1480.058,-19.54848862
1480.059,-19.55268097
1480.06,-19.54649734
1480.061,-19.56018829
1480.062,-19.57870865
1480.063,-19.58332443
1480.064,-19.59129715
1480.065,-19.60434723
1480.066,-19.60058594
1480.067,-19.60354614
1480.068,-19.60818481
1480.069,-19.58678818
1480.07,-19.60120392
1480.071,-19.60157394
1480.072,-19.60949707
1480.073,-19.62787247
1480.074,-19.65352249
1480.075,-19.67369843
1480.076,-19.6677475
1480.077,-19.67900467
1480.078,-19.67363739
1480.079,-19.70834732
1480.08,-19.68101883
1480.081,-19.69290161
1480.082,-19.70186234
1480.083,-19.69537735
1480.084,-19.72845078
1480.085,-19.74634933
1480.086,-19.72694778
1480.087,-19.76948547
1480.088,-19.7566185
1480.089,-19.78685379
1480.09,-19.75458145
1480.091,-19.77919769
1480.092,-19.80554962
1480.093,-19.80118179
1480.094,-19.8068924
1480.095,-19.81769943
1480.096,-19.81041336
1480.097,-19.8181076
1480.098,-19.79989243
1480.099,-19.81031418
1480.1,-19.80247116
1480.101,-19.82740402
1480.102,-19.8229332
1480.103,-19.81387711
1480.104,-19.79462433
1480.105,-19.80685043
1480.106,-19.80786514
1480.107,-19.80844498
1480.108,-19.79089737
1480.109,-19.80221939
1480.11,-19.77783966
1480.111,-19.77152252
1480.112,-19.76495743
1480.113,-19.7520752
1480.114,-19.7551384
1480.115,-19.73981094
1480.116,-19.74539948
1480.117,-19.72634125
1480.118,-19.71258163
1480.119,-19.69370651
1480.12,-19.67758942
1480.121,-19.65798569
1480.122,-19.63416672
1480.123,-19.61484909
1480.124,-19.59187698
1480.125,-19.57315826
1480.126,-19.56492233
1480.127,-19.56641769
1480.128,-19.57171249
1480.129,-19.58555984
1480.13,-19.59630203
1480.131,-19.59750366
1480.132,-19.59679031
1480.133,-19.60484695
1480.134,-19.6218338
1480.135,-19.641716
1480.136,-19.65911484
1480.137,-19.664505
1480.138,-19.68901825
1480.139,-19.68979263
1480.14,-19.71221161
1480.141,-19.73728561
1480.142,-19.77366257
1480.143,-19.79657364
1480.144,-19.80970383
1480.145,-19.83808517
1480.146,-19.82944107
