1480,-20.05751038
1480.001,-20.06180573
1480.002,-20.05229187
1480.003,-20.05309296
1480.004,-20.05131531
1480.005,-20.03020477
1480.006,-20.04032898
1480.007,-20.04074478
1480.008,-20.02910233
1480.009,-20.04044724
1480.01,-20.01977921
1480.011,-20.02668381
1480.012,-20.026371
1480.013,-20.02071762
1480.014,-20.01925278
1480.015,-20.01506424
1480.016,-20.01926804
1480.017,-20.00843811
1480.018,-20.02067947
1480.019,-20.00885391
1480.02,-20.01123428
1480.021,-20.0161438
1480.022,-20.01833725
1480.023,-20.02058411
1480.024,-20.02540207
1480.025,-20.02577591
1480.026,-20.03657532
1480.027,-20.04125977
1480.028,-20.0459137
1480.029,-20.04838181
1480.03,-20.0641098
1480.031,-20.06472778
1480.032,-20.07505798
1480.033,-20.08346176
1480.034,-20.09981537
1480.035,-20.10441589
1480.036,-20.11854935
1480.037,-20.12318802
1480.038,-20.1366272
1480.039,-20.13817215
1480.04,-20.15727234
1480.041,-20.15547562
1480.042,-20.16411972
1480.043,-20.17435074
1480.044,-20.17975235
1480.045,-20.18016434
1480.046,-20.18228912
1480.047,-20.18788528
1480.048,-20.1855011
1480.049,-20.1906662
1480.05,-20.18017578
1480.051,-20.19013596
1480.052,-20.17406082
1480.053,-20.1774292
1480.054,-20.16088486
1480.055,-20.16458893
1480.056,-20.15341949
1480.057,-20.14367294
1480.058,-20.14255905
1480.059,-20.1331749
1480.06,-20.120327
1480.061,-20.1200943
1480.062,-20.10917282
1480.063,-20.11042786
1480.064,-20.0969429
1480.065,-20.10149384
1480.066,-20.09398651
1480.067,-20.08132553
1480.068,-20.08161545
1480.069,-20.07788086
1480.07,-20.07112885
1480.071,-20.07050705
1480.072,-20.07715988
1480.073,-20.06336594
1480.074,-20.06619263
1480.075,-20.06496811
1480.076,-20.06092834
1480.077,-20.06780624
1480.078,-20.06062698
1480.079,-20.06005478
1480.08,-20.05904388
1480.081,-20.06041718
1480.082,-20.06308746
1480.083,-20.06160355
1480.084,-20.06768417
1480.085,-20.0684433
1480.086,-20.07611084
1480.087,-20.07788849
1480.088,-20.07920456
1480.089,-20.08372498
1480.09,-20.0931015
1480.091,-20.09950638
1480.092,-20.09958267
1480.093,-20.11364746
1480.094,-20.12113953
1480.095,-20.12638474
1480.096,-20.13975525
1480.097,-20.14502335
1480.098,-20.15863419
1480.099,-20.15941238
1480.1,-20.17631149
1480.101,-20.18919373
1480.102,-20.1938324
1480.103,-20.20605087
1480.104,-20.21860504
1480.105,-20.23531342
1480.106,-20.24256897
1480.107,-20.25240707
1480.108,-20.25923157
1480.109,-20.27945709
1480.11,-20.29166031
1480.111,-20.29401016
1480.112,-20.31422424
1480.113,-20.32926559
1480.114,-20.33406067
1480.115,-20.34302139
1480.116,-20.3537178
1480.117,-20.36385345
1480.118,-20.3646698
1480.119,-20.3743782
1480.12,-20.37501526
1480.121,-20.37340164
1480.122,-20.38850784
1480.123,-20.37537384
1480.124,-20.37510681
1480.125,-20.36819077
1480.126,-20.3622551
1480.127,-20.3544426
1480.128,-20.33823776
1480.129,-20.33226395
1480.13,-20.30831146
1480.131,-20.30295944
1480.132,-20.27885056
1480.133,-20.26337051
1480.134,-20.2494545
1480.135,-20.23111725
1480.136,-20.21777725
1480.137,-20.1962204
1480.138,-20.18793106
1480.139,-20.17082596
1480.14,-20.16119003
1480.141,-20.15312958
1480.142,-20.14622498
1480.143,-20.14044189
1480.144,-20.13991928
1480.145,-20.13697052
1480.146,-20.14055634
1480.147,-20.14117432
1480.148,-20.14800644
1480.149,-20.15013885
1480.15,-20.15577698
1480.151,-20.16188812
1480.152,-20.17297745
1480.153,-20.18093491
1480.154,-20.1933136
1480.155,-20.19991302
1480.156,-20.20866013
1480.157,-20.21424484
1480.158,-20.22114944
1480.159,-20.23676682
1480.16,-20.24360275
1480.161,-20.24801254
1480.162,-20.25275803
1480.163,-20.26354218
1480.164,-20.27602768
1480.165,-20.28316116
1480.166,-20.28582764
1480.167,-20.29221725
1480.168,-20.30138397
1480.169,-20.3215332
1480.17,-20.30664825
1480.171,-20.33597183
1480.172,-20.31950378
1480.173,-20.3446312
1480.174,-20.34624863
1480.175,-20.33436203
1480.176,-20.36436844
1480.177,-20.35535049
1480.178,-20.36231613
1480.179,-20.37631607
1480.18,-20.37838364
1480.181,-20.37745285
1480.182,-20.37766266
1480.183,-20.39599228
1480.184,-20.39167404
1480.185,-20.39440918
1480.186,-20.4043808
1480.187,-20.3934021
1480.188,-20.40127945
1480.189,-20.39832687
1480.19,-20.4004097
1480.191,-20.40048981
1480.192,-20.39686203
1480.193,-20.39427567
1480.194,-20.40108109
1480.195,-20.38927078
1480.196,-20.37638474
1480.197,-20.38008499
1480.198,-20.38345718
1480.199,-20.37230301
1480.2,-20.36338043
1480.201,-20.36418533
1480.202,-20.3542366
1480.203,-20.34798813
1480.204,-20.34228516
1480.205,-20.33793259
1480.206,-20.32668304
1480.207,-20.31365204
1480.208,-20.31164551
1480.209,-20.30762482
1480.21,-20.30112839
1480.211,-20.2947464
