1480,-22.04285431
1480.001,-22.02787781
1480.002,-22.04747009
1480.003,-22.05998611
1480.004,-22.06357193
1480.005,-22.07271194
1480.006,-22.10642624
1480.007,-22.12048721
1480.008,-22.14014816
1480.009,-22.16450119
1480.01,-22.184021
1480.011,-22.20222855
1480.012,-22.20862198
1480.013,-22.24070358
1480.014,-22.26332855
1480.015,-22.2747345
1480.016,-22.2850914
1480.017,-22.33044815
1480.018,-22.32037354
1480.019,-22.36289215
1480.02,-22.36862564
1480.021,-22.38976669
1480.022,-22.4010582
1480.023,-22.44387054
1480.024,-22.43323517
1480.025,-22.46474075
1480.026,-22.45878983
1480.027,-22.45890427
1480.028,-22.46525955
1480.029,-22.44894791
1480.03,-22.45448303
1480.031,-22.46020508
1480.032,-22.43675995
1480.033,-22.42878342
1480.034,-22.40710068
1480.035,-22.3901062
1480.036,-22.35680008
1480.037,-22.35746384
1480.038,-22.31067276
1480.039,-22.28397751
1480.04,-22.26156998
1480.041,-22.23955536
1480.042,-22.18958664
1480.043,-22.17782974
1480.044,-22.13199234
1480.045,-22.10703278
1480.046,-22.07653809
1480.047,-22.04127121
1480.048,-22.00845718
1480.049,-21.97303391
1480.05,-21.9618721
1480.051,-21.92455673
1480.052,-21.90803909
1480.053,-21.88241959
1480.054,-21.86423111
1480.055,-21.84362793
1480.056,-21.83390427
1480.057,-21.82174301
1480.058,-21.80915451
1480.059,-21.80121613
1480.06,-21.79078293
1480.061,-21.78147507
1480.062,-21.77305603
1480.063,-21.76842117
1480.064,-21.76734161
1480.065,-21.76683426
1480.066,-21.75820541
1480.067,-21.75736618
1480.068,-21.75461578
1480.069,-21.75208664
1480.07,-21.74477005
1480.071,-21.75923538
1480.072,-21.75503159
1480.073,-21.75901794
1480.074,-21.78108597
1480.075,-21.76810074
1480.076,-21.78390884
1480.077,-21.78345108
1480.078,-21.79862213
1480.079,-21.79833603
1480.08,-21.81261063
1480.081,-21.81446838
1480.082,-21.81737137
1480.083,-21.80275345
1480.084,-21.81502151
1480.085,-21.81122589
1480.086,-21.80681229
